NEET Rank,NEET Roll No,NEET Score,Gender,Category,Local,EWS,State Rank
158034,1206070293,454,M,ST,AU,NO,6574
158044,4220010278,454,F,BCB,OU,NO,6575
158057,1205030814,454,M,SC,SVU,NO,6576
158060,1201030182,454,M,SC,AU,NO,6577
158078,1228040234,454,M,OC,AU,YES,6578
158080,1206130104,454,M,SC,AU,NO,6579
158082,1205050666,454,F,BCA,SVU,NO,6580
158084,1202020306,454,M,BCA,SVU,NO,6581
158088,1220010528,454,F,BCB,AU,NO,6582
158090,1205030855,454,F,SC,AU,NO,6583
158092,1202070212,454,F,SC,SVU,NO,6584
158107,1202030558,454,F,BCB,SVU,NO,6585
158112,1205230194,454,F,BCB,AU,NO,6586
158114,1206070405,454,M,BCD,AU,NO,6587
158143,1205170015,454,M,SC,AU,NO,6588
158189,4208040033,454,M,SC,SVU,NO,6589
158200,1205200146,454,F,BCD,AU,NO,6590
158202,1205080036,454,M,BCE,SVU,NO,6591
158213,1205190158,454,F,OC,SVU,NO,6592
158253,1202060177,454,M,OC,SVU,NO,6593
158255,4222010206,454,F,SC,OU,NO,6594
158256,4204030086,454,F,OC,OU,NO,6595
158263,4203050936,454,F,ST,OU,NO,6596
158282,1205010683,454,F,BCC,SVU,NO,6597
158284,1206030024,454,F,BCD,AU,NO,6598
158343,1205140302,454,M,ST,SVU,NO,6599
158376,1205020250,454,F,BCA,AU,NO,6600
158379,4219060140,454,F,OC,OU,NO,6601
158382,1206140177,454,M,BCD,AU,NO,6602
158436,1203050162,454,F,OC,SVU,YES,6603
158444,4205070117,454,M,BCD,OU,NO,6604
158445,4208090281,454,M,ST,OU,NO,6605
158456,1229060074,454,F,OC,AU,YES,6606
158487,1206010393,454,F,BCD,AU,NO,6607
158572,1204060355,454,F,ST,SVU,NO,6608
158650,1204070011,454,F,BCA,SVU,NO,6609
158757,1205020689,454,F,OC,SVU,YES,6610
158788,1205060426,454,M,BCD,SVU,NO,6611
158867,1206070262,454,F,BCD,AU,NO,6612
158877,1212010156,454,F,OC,SVU,NO,6613
158911,1206020091,454,F,BCA,AU,NO,6614
158973,1220020271,454,F,OC,AU,NO,6615
159089,1205100159,454,F,OC,AU,YES,6616
159250,1228040109,453,M,SC,AU,NO,6617
159253,1203010109,453,F,BCA,SVU,NO,6618
159260,1204030532,453,F,OC,SVU,NO,6619
159262,1205010307,453,F,ST,AU,NO,6620
159288,1204080208,453,F,OC,SVU,NO,6621
159299,1201040450,453,F,BCA,AU,NO,6622
159303,1206090377,453,M,SC,AU,NO,6623
159316,1206010315,453,F,SC,AU,NO,6624
159330,4204040178,453,F,ST,OU,NO,6625
159335,1205050605,453,F,BCD,AU,NO,6626
159342,1220030359,453,F,BCA,AU,NO,6627
159352,1206040113,453,F,BCA,AU,NO,6628
159354,1202020229,453,F,OC,SVU,YES,6629
159363,1205140165,453,F,BCB,SVU,NO,6630
159419,4215010080,453,F,OC,OU,NO,6631
159431,1205120255,453,F,BCB,SVU,NO,6632
159445,4204020027,453,F,BCB,SVU,NO,6633
159446,1205110108,453,M,BCB,SVU,NO,6634
159478,1205190267,453,M,BCD,AU,NO,6635
159484,1205020061,453,F,SC,AU,NO,6636
159488,1205170476,453,F,BCB,SVU,NO,6637
159523,1204060503,453,F,OC,SVU,NO,6638
159525,1225050039,453,M,OC,AU,YES,6639
159530,1206030457,453,M,BCB,AU,NO,6640
159577,1205100220,453,F,OC,AU,NO,6641
159595,1206010599,453,M,BCE,AU,NO,6642
159608,1206130009,453,F,SC,AU,NO,6643
159629,1212040266,453,F,OC,SVU,NO,6644
159658,1205190309,453,F,BCD,AU,NO,6645
159674,1204060147,453,F,SC,SVU,NO,6646
159733,1205110214,453,M,SC,AU,NO,6647
159745,1203010900,453,M,SC,SVU,NO,6648
159753,1205090125,453,F,BCD,SVU,NO,6649
159768,1205220337,453,M,BCB,AU,NO,6650
159785,1225050061,453,F,BCB,AU,NO,6651
159791,1206070022,453,M,BCE,AU,NO,6652
159812,4201200520,453,F,OC,OU,YES,6653
159862,1205050670,453,F,OC,SVU,NO,6654
159890,1202010684,453,F,SC,SVU,NO,6655
160009,1205210190,453,F,BCB,AU,NO,6656
160088,1212010919,453,F,OC,SVU,YES,6657
160092,1201030008,453,F,BCD,AU,NO,6658
160099,1213011022,453,M,BCD,AU,NO,6659
160113,1205020345,453,M,BCD,AU,NO,6660
160140,1203060021,453,M,BCA,SVU,NO,6661
160143,1205160247,453,F,BCB,AU,NO,6662
160229,1224010376,453,F,SC,AU,NO,6663
160242,1216020133,453,F,BCB,AU,NO,6664
160430,1202060265,452,M,SC,SVU,NO,6665
160433,1202060533,452,F,BCE,SVU,NO,6666
160437,4204040135,452,F,BCD,OU,NO,6667
160446,1204090227,452,M,SC,SVU,NO,6668
160449,4201070597,452,F,BCE,OU,NO,6669
160451,1203040330,452,F,BCB,SVU,NO,6670
160454,1205040791,452,F,BCE,SVU,NO,6671
160466,1205020656,452,M,SC,SVU,NO,6672
160473,1219040179,452,M,BCE,SVU,NO,6673
160476,1201040261,452,F,BCE,AU,NO,6674
160477,1205260160,452,M,OC,AU,NO,6675
160494,4208070173,452,M,ST,OU,NO,6676
160497,1220020168,452,M,OC,AU,NO,6677
160502,1219020104,452,M,OC,SVU,NO,6678
160507,1228040012,452,F,OC,AU,YES,6679
160513,1203010369,452,F,BCD,SVU,NO,6680
160518,1205160074,452,F,BCE,SVU,NO,6681
160521,1205190377,452,F,SC,AU,NO,6682
160523,1205040307,452,F,SC,AU,NO,6683
160529,1221030055,452,F,OC,SVU,NO,6684
160558,1201020383,452,M,BCA,AU,NO,6685
160562,1205110161,452,F,SC,AU,NO,6686
160565,1206070016,452,F,BCB,AU,NO,6687
160567,1220020391,452,F,BCE,AU,NO,6688
160575,1203040205,452,F,BCC,SVU,NO,6689
160583,1205060189,452,M,OC,AU,NO,6690
160636,1201030096,452,F,OC,AU,YES,6691
160651,1204080283,452,M,SC,SVU,NO,6692
160687,1221020400,452,M,BCE,SVU,NO,6693
160714,1203060398,452,F,BCD,SVU,NO,6694
160729,1205060204,452,M,OC,SVU,NO,6695
160740,4205030304,452,F,OC,OU,NO,6696
160758,1205250032,452,M,OC,SVU,NO,6697
160803,1205030838,452,F,BCB,AU,NO,6698
160811,1202060560,452,F,SC,OU,NO,6699
160813,1205160225,452,F,BCB,AU,NO,6700
160814,1208010229,452,M,BCA,AU,NO,6701
160816,1204060270,452,M,ST,SVU,NO,6702
160839,1205110077,452,F,OC,AU,NO,6703
160855,1219010135,452,F,OC,SVU,YES,6704
160873,1205040529,452,F,BCA,SVU,NO,6705
160903,1212020196,452,F,BCE,SVU,NO,6706
160921,1205200242,452,F,OC,SVU,YES,6707
160939,1219020245,452,F,BCB,SVU,NO,6708
160980,1205100245,452,F,BCA,APNL,NO,6709
161023,1205010349,452,M,SC,AU,NO,6710
161026,4201280179,452,F,OC,OU,YES,6711
161064,1205160062,452,F,OC,AU,NO,6712
161140,4202020476,452,F,SC,OU,NO,6713
161150,4201110204,452,Female,OC,OU,NO,6714
161153,1202020511,452,M,SC,SVU,NO,6715
161327,1206010663,452,F,BCD,AU,NO,6716
161374,1213010305,452,F,OC,AU,YES,6717
161438,1223020097,452,M,SC,SVU,NO,6718
161576,1228010308,451,F,OC,AU,YES,6719
161580,1221010194,451,M,BCB,SVU,NO,6720
161587,4201290180,451,F,BCE,OU,NO,6721
161591,1205110420,451,F,BCC,SVU,NO,6722
161599,1205080065,451,F,BCD,SVU,NO,6723
161602,1228030208,451,M,BCA,AU,NO,6724
161615,1202070045,451,M,SC,SVU,NO,6725
161621,4201390191,451,F,OC,SVU,NO,6726
161641,1206010010,451,F,BCD,AU,NO,6727
161655,1202030257,451,M,SC,SVU,NO,6728
161665,1205060493,451,F,BCB,AU,NO,6729
161668,1205040103,451,M,ST,AU,NO,6730
161679,1220010828,451,M,SC,AU,NO,6731
161682,1205040556,451,F,OC,AU,NO,6732
161691,1202020446,451,F,ST,SVU,NO,6733
161707,4204010242,451,F,BCB,OU,NO,6734
161718,1205020722,451,F,SC,SVU,NO,6735
161727,1204070185,451,F,BCD,SVU,NO,6736
161734,1205180386,451,M,SC,AU,NO,6737
161739,1205040448,451,F,SC,SVU,NO,6738
161746,1205270116,451,M,BCD,AU,NO,6739
161751,1206060395,451,M,BCA,AU,NO,6740
161784,1201070392,451,M,SC,AU,NO,6741
161787,4208020708,451,Female,OC,OU,YES,6742
161788,1203060609,451,F,BCE,SVU,NO,6743
161804,1203040028,451,F,SC,SVU,NO,6744
161818,4201160625,451,F,OC,OU,NO,6745
161819,1205250279,451,F,OC,AU,NO,6746
161842,1205200040,451,F,SC,SVU,NO,6747
161854,1224020173,451,M,BCA,AU,NO,6748
161856,4204040148,451,F,BCD,OU,NO,6749
161859,1205250067,451,F,SC,AU,NO,6750
161862,1205200116,451,F,BCB,AU,NO,6751
161885,1205040432,451,M,OC,SVU,YES,6752
161893,1202020459,451,F,BCA,SVU,NO,6753
161896,9906010021,451,M,SC,APNL,NO,6754
161919,1212010305,451,F,BCB,SVU,NO,6755
161928,4201290246,451,M,BCC,APNL,NO,6756
161962,1205050494,451,F,OC,SVU,NO,6757
161977,1205190013,451,M,BCA,SVU,NO,6758
161997,1228030010,451,F,BCB,AU,NO,6759
162010,4205010088,451,F,BCD,OU,NO,6760
162019,1203030441,451,F,BCD,SVU,NO,6761
162030,1201010497,451,F,OC,AU,NO,6762
162037,1206040418,451,F,SC,AU,NO,6763
162113,1206020401,451,M,BCB,AU,NO,6764
162114,1205220034,451,F,BCD,AU,NO,6765
162126,1205050281,451,F,OC,SVU,YES,6766
162147,1205020715,451,M,BCE,AU,NO,6767
162202,4215010004,451,F,BCD,OU,NO,6768
162277,4201200363,451,F,OC,OU,YES,6769
162283,1205100389,451,F,BCD,SVU,NO,6770
162323,1222010029,451,M,SC,AU,NO,6771
162402,1205040381,451,F,BCB,AU,NO,6772
162436,1221020508,451,F,SC,SVU,NO,6773
162794,1203010772,450,M,BCA,SVU,NO,6774
162801,1205040543,450,F,SC,AU,NO,6775
162806,1202010778,450,F,SC,SVU,NO,6776
162837,1205210118,450,F,SC,SVU,NO,6777
162840,1202030224,450,M,BCE,SVU,NO,6778
162855,1202010488,450,F,OC,SVU,NO,6779
162859,1204060364,450,M,ST,SVU,NO,6780
162864,1204010130,450,F,SC,SVU,NO,6781
162885,4201420170,450,F,BCD,OU,NO,6782
162906,1205150054,450,M,BCB,AU,NO,6783
162934,1201110137,450,F,BCD,AU,NO,6784
162941,1202060001,450,M,SC,SVU,NO,6785
162944,1224080203,450,F,BCA,AU,NO,6786
162956,1205120466,450,F,OC,SVU,NO,6787
162966,1205090058,450,F,BCB,AU,NO,6788
162974,1222020332,450,M,OC,AU,YES,6789
162992,4201210248,450,M,BCB,OU,NO,6790
162994,1203040005,450,F,BCA,SVU,NO,6791
163007,1203010675,450,F,BCA,SVU,NO,6792
163023,1224070226,450,F,BCB,AU,NO,6793
163054,1212030252,450,M,BCA,SVU,NO,6794
163079,1206040112,450,F,BCB,AU,NO,6795
163090,1205030575,450,F,BCB,SVU,NO,6796
163092,1215030019,450,F,SC,SVU,NO,6797
163152,4201160319,450,F,OC,OU,NO,6798
163184,1222010223,450,F,SC,AU,NO,6799
163185,1205260046,450,M,SC,SVU,NO,6800
163300,4201280370,450,F,SC,SVU,NO,6801
163308,1203060567,450,M,SC,SVU,NO,6802
163342,1205200094,450,M,OC,AU,NO,6803
163372,1201100234,450,F,OC,AU,NO,6804
163408,4201110023,450,F,BCD,OU,NO,6805
163412,1205230110,450,F,BCB,OU,NO,6806
163442,1201090219,450,F,BCE,AU,NO,6807
163461,1205040377,450,F,BCB,APNL,NO,6808
163517,1201040465,450,M,BCB,SVU,NO,6809
163551,1206010432,450,M,BCB,AU,NO,6810
163578,4201140182,450,F,BCD,OU,NO,6811
163596,1205240270,450,M,BCB,AU,NO,6812
163632,1206020037,450,F,BCB,AU,NO,6813
163727,1205030518,450,M,OC,AU,NO,6814
163881,1205050646,450,M,BCE,AU,NO,6815
163951,1205110067,450,F,OC,AU,YES,6816
163983,1205130385,450,F,BCD,AU,NO,6817
164019,1205170421,449,F,SC,AU,NO,6818
164020,1224080073,449,F,OC,AU,NO,6819
164024,2712120116,449,M,SC,SVU,NO,6820
164028,4201450045,449,M,SC,SVU,NO,6821
164029,1205170287,449,F,ST,AU,NO,6822
164031,4201040401,449,M,OC,SVU,NO,6823
164050,1205010952,449,M,BCB,SVU,NO,6824
164054,4201150079,449,F,BCB,OU,NO,6825
164062,4203030108,449,M,ST,OU,NO,6826
164078,1220010347,449,M,BCB,AU,NO,6827
164086,4212020261,449,F,BCD,OU,NO,6828
164092,1203050032,449,M,SC,SVU,NO,6829
164093,1202030572,449,M,BCE,SVU,NO,6830
164104,1202030783,449,M,SC,AU,NO,6831
164107,1203010628,449,F,BCD,SVU,NO,6832
164108,1205050495,449,M,SC,AU,NO,6833
164113,1205120435,449,M,BCD,SVU,NO,6834
164117,1205040452,449,M,ST,AU,NO,6835
164120,1206110253,449,F,BCD,AU,NO,6836
164145,4219020072,449,F,OC,AU,NO,6837
164164,1204050230,449,F,SC,SVU,NO,6838
164184,1205170229,449,F,SC,SVU,NO,6839
164203,4221020020,449,F,OC,OU,YES,6840
164213,4202010186,449,F,BCD,OU,NO,6841
164244,1220070074,449,F,BCB,AU,NO,6842
164245,1212040127,449,F,BCE,SVU,NO,6843
164250,1205160270,449,M,BCD,AU,NO,6844
164294,1202040606,449,M,BCB,SVU,NO,6845
164305,1205270063,449,F,OC,AU,YES,6846
164340,1205090394,449,F,BCB,AU,NO,6847
164374,1205050503,449,M,BCC,SVU,NO,6848
164376,2712130034,449,M,OC,APNL,NO,6849
164382,1222010747,449,F,OC,AU,NO,6850
164393,1222010520,449,F,OC,AU,NO,6851
164431,1206080027,449,M,BCD,AU,NO,6852
164440,1204020650,449,M,ST,SVU,NO,6853
164468,3112120257,449,M,OC,NL,NO,6854
164488,1206130235,449,F,BCA,AU,NO,6855
164500,4201140179,449,M,BCD,AU,NO,6856
164501,1205070425,449,M,SC,SVU,NO,6857
164524,1206040289,449,F,BCD,AU,NO,6858
164567,1205040717,449,F,BCB,AU,NO,6859
164584,1229010264,449,M,OC,AU,NO,6860
164595,1220060052,449,M,OC,AU,YES,6861
164604,1205030193,449,M,BCA,AU,NO,6862
164623,1201100067,449,M,OC,AU,YES,6863
164629,4201270268,449,F,BCD,OU,NO,6864
164638,1202040336,449,F,BCB,SVU,NO,6865
164661,1205060409,449,F,BCD,AU,NO,6866
164684,1203050132,449,F,OC,SVU,NO,6867
164752,1205010988,449,F,BCC,AU,NO,6868
164857,4203051339,449,F,BCB,OU,NO,6869
164876,1212050307,449,F,BCB,SVU,NO,6870
164889,1203010866,449,F,SC,SVU,NO,6871
164963,1205140378,449,F,BCA,SVU,NO,6872
165079,1228020021,449,F,SC,AU,NO,6873
165193,1205220307,448,F,SC,AU,NO,6874
165195,1224070287,448,M,SC,AU,NO,6875
165196,1205030521,448,F,ST,AU,NO,6876
165218,1204010302,448,M,BCE,SVU,NO,6877
165219,1205010948,448,F,ST,AU,NO,6878
165223,1228040064,448,F,BCB,AU,NO,6879
165224,4202030329,448,F,BCA,OU,NO,6880
165228,1203010683,448,M,BCA,SVU,NO,6881
165229,1204080092,448,M,SC,SVU,NO,6882
165245,1224010181,448,F,BCB,AU,NO,6883
165251,1205050451,448,F,BCD,SVU,NO,6884
165253,1203010686,448,F,SC,SVU,NO,6885
165254,4221040303,448,F,OC,OU,YES,6886
165255,1202050317,448,F,BCA,SVU,NO,6887
165256,1205090289,448,F,OC,SVU,NO,6888
165260,1202020133,448,F,BCE,SVU,NO,6889
165262,1206070141,448,F,BCA,AU,NO,6890
165266,1221010499,448,F,BCE,SVU,NO,6891
165278,1201040019,448,M,BCA,AU,NO,6892
165306,1205050150,448,M,BCA,AU,NO,6893
165309,1205130465,448,F,BCB,AU,NO,6894
165318,1228010106,448,F,BCD,AU,NO,6895
165340,1205010237,448,M,SC,SVU,NO,6896
165373,1222040085,448,M,ST,AU,NO,6897
165376,1204010799,448,F,SC,SVU,NO,6898
165377,4207010119,448,F,ST,OU,NO,6899
165380,1219030132,448,M,SC,SVU,NO,6900
165411,1203040437,448,F,BCC,AU,NO,6901
165416,1205130183,448,F,SC,SVU,NO,6902
165424,1203010007,448,F,SC,SVU,NO,6903
165464,4201420311,448,F,BCD,OU,NO,6904
165493,1203010034,448,F,BCB,SVU,NO,6905
165544,1201020164,448,F,BCC,AU,NO,6906
165552,1203030496,448,F,BCA,SVU,NO,6907
165563,1205010486,448,F,SC,SVU,NO,6908
165574,1205010210,448,M,BCA,SVU,NO,6909
165612,1201070226,448,F,OC,AU,NO,6910
165622,1205130323,448,F,OC,SVU,NO,6911
165624,1201050132,448,F,OC,AU,NO,6912
165641,1205200186,448,F,OC,AU,NO,6913
165717,1206030132,448,F,BCB,AU,NO,6914
165728,1206110141,448,F,BCD,AU,NO,6915
165730,1205220035,448,F,OC,AU,YES,6916
165731,1206030413,448,M,BCD,AU,NO,6917
165820,1205010458,448,F,OC,AU,NO,6918
165822,1205080116,448,F,SC,SVU,NO,6919
165840,1224040108,448,F,BCC,AU,NO,6920
165852,4201250378,448,F,BCE,OU,NO,6921
165998,1222010507,448,M,SC,AU,NO,6922
166023,1205040519,448,F,OC,SVU,NO,6923
166076,1221010655,448,F,ST,SVU,NO,6924
166122,1205040100,448,F,OC,AU,YES,6925
166305,1201020225,447,M,SC,AU,NO,6926
166319,1220020258,447,F,SC,AU,NO,6927
166351,1203030077,447,F,BCE,SVU,NO,6928
166355,1206080020,447,F,OC,AU,NO,6929
166371,1205120445,447,M,BCA,OU,NO,6930
166373,1205210376,447,F,SC,AU,NO,6931
166386,1219020252,447,F,SC,SVU,NO,6932
166388,1205170266,447,F,OC,AU,NO,6933
166390,1203060376,447,F,SC,SVU,NO,6934
166404,1201110191,447,F,SC,AU,NO,6935
166407,1202030287,447,F,BCB,SVU,NO,6936
166414,4201150522,447,F,BCA,OU,NO,6937
166420,1205080347,447,F,SC,SVU,NO,6938
166431,1205130178,447,F,SC,SVU,NO,6939
166439,1202010736,447,F,BCD,SVU,NO,6940
166446,1205100093,447,F,BCE,AU,NO,6941
166455,1205200278,447,F,BCA,SVU,NO,6942
166484,1201120408,447,F,SC,AU,NO,6943
166547,1205030266,447,F,OC,AU,NO,6944
166552,4201190586,447,M,OC,OU,NO,6945
166558,1219030236,447,M,BCE,SVU,NO,6946
166582,1224010458,447,F,BCC,AU,NO,6947
166600,1203060514,447,M,BCB,SVU,NO,6948
166624,1202010246,447,F,SC,SVU,NO,6949
166666,1205170178,447,F,BCD,SVU,NO,6950
166678,1202030496,447,F,BCB,SVU,NO,6951
166692,1225010327,447,F,SC,AU,NO,6952
166711,1205030204,447,F,BCC,AU,NO,6953
166717,1201120070,447,F,BCA,AU,NO,6954
166733,1205180360,447,F,SC,AU,NO,6955
166751,1201010500,447,F,BCE,AU,NO,6956
166776,1205130472,447,F,BCB,SVU,NO,6957
166791,1205010447,447,M,SC,SVU,NO,6958
166844,4201280389,447,F,OC,OU,NO,6959
166858,1205030085,447,M,SC,AU,NO,6960
166902,1206160017,447,F,BCD,AU,NO,6961
166925,4221080274,447,F,BCC,OU,NO,6962
166931,4201490001,447,M,BCB,OU,NO,6963
167116,1229040126,447,F,BCD,AU,NO,6964
167121,1221020517,447,M,BCE,AU,NO,6965
167123,1212040227,447,M,BCB,APNL,NO,6966
167134,1205270165,447,F,BCA,SVU,NO,6967
167472,1224080193,447,M,SC,AU,NO,6968
167505,1205140167,446,F,OC,AU,YES,6969
167514,1221020100,446,F,SC,SVU,NO,6970
167548,1206010303,446,M,BCD,AU,NO,6971
167558,1203030261,446,M,BCB,SVU,NO,6972
167572,1205180347,446,M,BCD,SVU,NO,6973
167573,1205200131,446,F,OC,SVU,YES,6974
167583,1206060102,446,M,SC,AU,NO,6975
167609,1205040141,446,F,BCB,AU,NO,6976
167620,4208070407,446,F,BCB,OU,NO,6977
167623,1204010827,446,M,BCA,SVU,NO,6978
167652,1205010877,446,M,BCD,AU,NO,6979
167672,1202011052,446,M,BCA,SVU,NO,6980
167674,1203010825,446,F,BCB,SVU,NO,6981
167698,1201070198,446,M,OC,AU,NO,6982
167712,4201220503,446,M,BCB,SVU,NO,6983
167736,1205050174,446,F,SC,SVU,NO,6984
167737,1203010878,446,F,OC,SVU,YES,6985
167743,1202030131,446,F,SC,SVU,NO,6986
167785,1205050738,446,M,SC,AU,NO,6987
167794,4201090612,446,F,OC,OU,NO,6988
167831,1204020282,446,F,ST,SVU,NO,6989
167844,1205220044,446,M,BCB,SVU,NO,6990
167872,1206110067,446,M,SC,AU,NO,6991
167874,4201180325,446,F,BCD,AU,NO,6992
167912,1201090053,446,F,OC,AU,NO,6993
167923,1205080156,446,M,SC,SVU,NO,6994
167964,1228040106,446,F,BCD,SVU,NO,6995
168016,1201110160,446,M,SC,AU,NO,6996
168050,4203010053,446,F,OC,OU,YES,6997
168069,1205040390,446,F,SC,SVU,NO,6998
168151,1206060416,446,F,BCD,AU,NO,6999
168200,1228040095,446,M,BCB,AU,NO,7000
168214,1206040213,446,F,BCB,AU,NO,7001
168310,1201100036,446,M,BCE,AU,NO,7002
168367,4220010292,446,M,SC,NL,NO,7003
168419,4201050100,446,F,BCE,OU,NO,7004
168541,1222040074,446,M,SC,AU,NO,7005
168701,1206030270,446,F,BCD,AU,NO,7006
168720,1201060293,445,M,BCE,AU,NO,7007
168722,4204020184,445,F,BCA,OU,NO,7008
168724,1205160326,445,F,BCA,AU,NO,7009
168728,1216010156,445,M,OC,AU,NO,7010
168738,1201040050,445,F,SC,AU,NO,7011
168741,1205130077,445,F,BCA,SVU,NO,7012
168748,1205090293,445,F,ST,SVU,NO,7013
168758,1222020376,445,F,BCB,AU,NO,7014
168760,4208020693,445,F,BCD,OU,NO,7015
168782,1205020924,445,M,BCA,SVU,NO,7016
168785,1205150403,445,F,OC,SVU,NO,7017
168802,1206010754,445,F,BCB,AU,NO,7018
168805,1201060008,445,F,OC,AU,NO,7019
168823,1201110159,445,M,BCE,AU,NO,7020
168835,1206030364,445,F,BCA,AU,NO,7021
168860,1212030193,445,M,BCE,SVU,NO,7022
168875,1203030118,445,F,BCA,SVU,NO,7023
168883,1202010856,445,F,SC,AU,NO,7024
168884,1205230099,445,F,BCD,SVU,NO,7025
168900,1204020099,445,M,OC,SVU,NO,7026
168909,4201140146,445,F,SC,SVU,NO,7027
168936,1203020076,445,M,BCA,SVU,NO,7028
168947,1202040124,445,F,SC,SVU,NO,7029
168973,1205190007,445,F,ST,SVU,NO,7030
168989,1204020716,445,F,BCB,SVU,NO,7031
169011,1206070033,445,F,OC,AU,NO,7032
169016,1205170189,445,Female,OC,OU,YES,7033
169077,1205100406,445,F,OC,AU,NO,7034
169119,1220010635,445,F,SC,AU,NO,7035
169125,1205080374,445,M,BCA,SVU,NO,7036
169207,1205090288,445,F,SC,SVU,NO,7037
169208,1201050152,445,F,SC,AU,NO,7038
169279,1201050328,445,F,OC,AU,NO,7039
169301,1205240378,445,F,OC,SVU,NO,7040
169344,1205090180,445,F,BCA,SVU,NO,7041
169349,4206010396,445,M,OC,AU,YES,7042
169404,1201040156,445,M,BCD,AU,NO,7043
169406,1205040642,445,F,BCB,SVU,NO,7044
169530,4220010110,445,M,BCD,OU,NO,7045
169546,1205100088,445,M,ST,AU,NO,7046
169563,1205030223,445,M,BCD,AU,NO,7047
169582,1201030094,445,F,BCE,AU,NO,7048
169618,1205130298,445,F,BCB,SVU,NO,7049
169813,1205200301,445,F,BCD,AU,NO,7050
169849,1203060775,445,M,BCE,SVU,NO,7051
170006,1205080506,445,M,BCD,AU,NO,7052
170066,1222010570,444,M,SC,AU,NO,7053
170074,1216030403,444,F,BCB,AU,NO,7054
170085,1220010958,444,M,SC,AU,NO,7055
170090,1203010904,444,F,SC,SVU,NO,7056
170095,1201080243,444,M,BCE,AU,NO,7057
170096,1205130239,444,F,BCE,SVU,NO,7058
170111,1205040172,444,F,BCB,AU,NO,7059
170129,1205020521,444,F,BCE,AU,NO,7060
170145,1221010739,444,F,BCE,SVU,NO,7061
170157,1205080004,444,F,SC,SVU,NO,7062
170162,1205160473,444,F,BCD,SVU,NO,7063
170167,1229060062,444,F,BCD,AU,NO,7064
170174,1219020237,444,F,SC,SVU,NO,7065
170180,1224020280,444,F,SC,AU,NO,7066
170188,1203060889,444,F,SC,SVU,NO,7067
170197,4201090677,444,F,BCB,AU,NO,7068
170208,1205090304,444,M,ST,SVU,NO,7069
170221,1209010573,444,F,BCA,AU,NO,7070
170250,1212020160,444,M,BCA,SVU,NO,7071
170253,1202020421,444,F,BCE,SVU,NO,7072
170267,1206010688,444,F,ST,AU,NO,7073
170282,1203060797,444,M,SC,SVU,NO,7074
170349,1206020652,444,M,BCB,AU,NO,7075
170357,1215010288,444,M,OC,SVU,YES,7076
170408,1206160362,444,M,BCB,AU,NO,7077
170439,1204030605,444,F,BCB,SVU,NO,7078
170445,1205160041,444,M,SC,SVU,NO,7079
170467,1208020458,444,F,SC,AU,NO,7080
170488,1201010441,444,F,OC,AU,YES,7081
170510,1229010031,444,F,BCB,AU,NO,7082
170553,4208050294,444,M,ST,OU,NO,7083
170584,1203060568,444,M,BCE,SVU,NO,7084
170645,4201080636,444,F,BCB,OU,NO,7085
170684,1205100094,444,F,BCE,SVU,NO,7086
170755,1201120444,444,F,SC,AU,NO,7087
170808,1222010598,444,M,OC,SVU,YES,7088
170810,1205140409,444,F,BCD,SVU,NO,7089
170956,1205140018,444,M,BCD,AU,NO,7090
171216,1204040332,443,M,BCA,SVU,NO,7091
171218,4201200494,443,F,BCB,SVU,NO,7092
171233,4219020143,443,M,BCD,OU,NO,7093
171251,4208060394,443,F,OC,OU,NO,7094
171254,1203010558,443,F,OC,AU,YES,7095
171257,1216010421,443,F,SC,AU,NO,7096
171261,4201390236,443,F,BCB,OU,NO,7097
171265,1206040053,443,M,SC,AU,NO,7098
171270,1202050542,443,F,SC,AU,NO,7099
171275,1212050053,443,F,BCE,SVU,NO,7100
171283,1203020265,443,F,ST,SVU,NO,7101
171284,1203030074,443,M,SC,SVU,NO,7102
171292,1205230166,443,F,BCB,AU,NO,7103
171293,1201080200,443,M,SC,AU,NO,7104
171300,1205090347,443,F,SC,APNL,NO,7105
171314,4201200125,443,F,BCB,OU,NO,7106
171316,1205240053,443,F,SC,AU,NO,7107
171323,1203040131,443,M,SC,SVU,NO,7108
171334,1205130201,443,M,SC,AU,NO,7109
171335,1202050132,443,F,BCA,SVU,NO,7110
171343,1201100127,443,F,SC,AU,NO,7111
171352,4201060467,443,M,BCD,OU,NO,7112
171390,1205120376,443,F,ST,SVU,NO,7113
171399,1228010165,443,F,SC,AU,NO,7114
171401,4201120487,443,Male,BCE,NL,NO,7115
171404,1205230115,443,F,BCB,AU,NO,7116
171417,3613010212,443,F,OC,AU,YES,7117
171445,1205230379,443,M,BCA,AU,NO,7118
171485,1205170221,443,M,SC,AU,NO,7119
171493,1206160132,443,F,ST,AU,NO,7120
171499,1225020085,443,F,ST,AU,NO,7121
171505,1205060184,443,M,OC,SVU,YES,7122
171537,1203050070,443,F,SC,SVU,NO,7123
171585,1205090094,443,F,BCD,AU,NO,7124
171593,1222040241,443,F,SC,SVU,NO,7125
171602,1205020021,443,M,BCC,SVU,NO,7126
171610,1205050175,443,F,SC,SVU,NO,7127
171697,1228010208,443,F,BCB,AU,NO,7128
171719,4213010300,443,F,BCB,OU,NO,7129
171740,4201460164,443,F,BCE,OU,NO,7130
171756,1213010080,443,F,BCB,AU,NO,7131
171760,4219020261,443,M,OC,OU,NO,7132
171820,1205040753,443,F,BCB,SVU,NO,7133
